player,turn,deadwood,score,opp_score,hand_result,match_result
1,10,21,0,10,40,1
0,11,33,10,0,-40,0
1,12,12,0,10,40,1
0,13,29,10,0,-40,0
1,14,12,0,10,40,1
0,15,19,10,0,-40,0
1,16,11,0,10,40,1
0,17,15,10,0,-40,0
1,18,11,0,10,40,1
1,1,57,40,10,-22,1
0,2,53,10,40,22,0
1,3,37,40,10,-22,1
0,4,46,10,40,22,0
1,5,34,40,10,-22,1
0,6,45,10,40,22,0
1,7,30,40,10,-22,1
0,8,37,10,40,22,0
1,9,30,40,10,-22,1
0,10,22,10,40,22,0
1,11,29,40,10,-22,1
0,12,15,10,40,22,0
0,1,66,32,40,-8,0
1,2,62,40,32,8,1
0,3,39,32,40,-8,0
1,4,61,40,32,8,1
0,5,33,32,40,-8,0
1,6,39,40,32,8,1
0,7,33,32,40,-8,0
1,8,30,40,32,8,1
0,9,26,32,40,-8,0
1,10,13,40,32,8,1
0,11,26,32,40,-8,0
1,12,13,40,32,8,1
0,13,26,32,40,-8,0
1,14,13,40,32,8,1
1,1,47,48,32,3,1
0,2,44,32,48,-3,0
1,3,47,48,32,3,1
0,4,22,32,48,-3,0
1,5,47,48,32,3,1
0,6,22,32,48,-3,0
1,7,37,48,32,3,1
0,8,22,32,48,-3,0
1,9,31,48,32,3,1
0,10,18,32,48,-3,0
1,11,28,48,32,3,1
0,12,12,32,48,-3,0
1,13,28,48,32,3,1
0,14,12,32,48,-3,0
1,15,28,48,32,3,1
0,16,12,32,48,-3,0
1,17,24,48,32,3,1
0,1,69,32,51,-20,0
1,2,37,51,32,20,1
0,3,69,32,51,-20,0
1,4,37,51,32,20,1
0,5,70,32,51,-20,0
1,6,33,51,32,20,1
0,7,65,32,51,-20,0
1,8,28,51,32,20,1
0,9,41,32,51,-20,0
1,10,25,51,32,20,1
0,11,36,32,51,-20,0
1,12,25,51,32,20,1
0,13,36,32,51,-20,0
1,14,25,51,32,20,1
0,15,36,32,51,-20,0
1,16,20,51,32,20,1
0,17,29,32,51,-20,0
1,18,20,51,32,20,1
0,19,29,32,51,-20,0
1,20,20,51,32,20,1
0,21,30,32,51,-20,0
1,22,20,51,32,20,1
0,23,30,32,51,-20,0
1,24,20,51,32,20,1
1,1,47,71,32,13,1
0,2,67,32,71,-13,0
1,3,47,71,32,13,1
0,4,67,32,71,-13,0
1,5,47,71,32,13,1
0,6,66,32,71,-13,0
1,7,38,71,32,13,1
0,8,58,32,71,-13,0
1,9,35,71,32,13,1
0,10,49,32,71,-13,0
1,11,24,71,32,13,1
0,12,16,32,71,-13,0
1,13,24,71,32,13,1
0,14,24,32,71,-13,0
1,15,24,71,32,13,1
0,16,24,32,71,-13,0
1,17,24,71,32,13,1
0,18,24,32,71,-13,0
1,19,24,71,32,13,1
0,20,20,32,71,-13,0
1,21,24,71,32,13,1
0,1,57,32,84,-17,0
1,2,45,84,32,17,1
0,3,57,32,84,-17,0
1,4,45,84,32,17,1
0,5,55,32,84,-17,0
1,6,39,84,32,17,1
0,7,41,32,84,-17,0
1,8,36,84,32,17,1
0,9,13,32,84,-17,0
1,10,36,84,32,17,1
0,11,12,32,84,-17,0
1,12,15,84,32,17,1
0,1,63,0,0,-7,1
1,2,40,0,0,7,0
0,3,63,0,0,-7,1
1,4,40,0,0,7,0
0,5,63,0,0,-7,1
1,6,40,0,0,7,0
0,7,59,0,0,-7,1
1,8,40,0,0,7,0
0,9,59,0,0,-7,1
1,10,15,0,0,7,0
0,11,52,0,0,-7,1
1,12,15,0,0,7,0
0,13,29,0,0,-7,1
1,14,11,0,0,7,0
0,15,23,0,0,-7,1
1,16,11,0,0,7,0
0,17,23,0,0,-7,1
1,18,11,0,0,7,0
0,19,23,0,0,-7,1
1,20,11,0,0,7,0
1,1,74,7,0,-24,0
0,2,59,0,7,24,1
1,3,74,7,0,-24,0
0,4,59,0,7,24,1
1,5,74,7,0,-24,0
0,6,59,0,7,24,1
1,7,68,7,0,-24,0
0,8,37,0,7,24,1
1,9,43,7,0,-24,0
0,10,12,0,7,24,1
0,1,54,24,7,30,1
1,2,68,7,24,-30,0
0,3,54,24,7,30,1
1,4,68,7,24,-30,0
0,5,52,24,7,30,1
1,6,39,7,24,-30,0
0,7,28,24,7,30,1
1,8,39,7,24,-30,0
0,9,28,24,7,30,1
1,10,32,7,24,-30,0
0,11,22,24,7,30,1
1,12,31,7,24,-30,0
0,13,21,24,7,30,1
1,14,31,7,24,-30,0
0,15,19,24,7,30,1
1,16,31,7,24,-30,0
0,17,19,24,7,30,1
1,18,28,7,24,-30,0
0,19,16,24,7,30,1
1,20,28,7,24,-30,0
0,21,16,24,7,30,1
1,22,16,7,24,-30,0
0,23,16,24,7,30,1
1,24,12,7,24,-30,0
1,1,63,7,54,12,0
0,2,48,54,7,-12,1
1,3,63,7,54,12,0
0,4,48,54,7,-12,1
1,5,61,7,54,12,0
0,6,44,54,7,-12,1
1,7,53,7,54,12,0
0,8,44,54,7,-12,1
1,9,53,7,54,12,0
0,10,35,54,7,-12,1
1,11,37,7,54,12,0
0,12,34,54,7,-12,1
1,13,32,7,54,12,0
0,14,26,54,7,-12,1
1,15,31,7,54,12,0
0,16,26,54,7,-12,1
1,17,27,7,54,12,0
0,18,26,54,7,-12,1
1,19,14,7,54,12,0
0,1,72,54,19,-31,1
1,2,69,19,54,31,0
0,3,72,54,19,-31,1
1,4,69,19,54,31,0
0,5,58,54,19,-31,1
1,6,62,19,54,31,0
0,7,52,54,19,-31,1
1,8,62,19,54,31,0
0,9,48,54,19,-31,1
1,10,32,19,54,31,0
1,1,61,50,54,4,0
0,2,50,54,50,-4,1
1,3,42,50,54,4,0
0,4,38,54,50,-4,1
1,5,16,50,54,4,0
0,6,14,54,50,-4,1
1,7,16,50,54,4,0
0,1,84,54,54,-25,1
1,2,70,54,54,25,0
0,3,84,54,54,-25,1
1,4,40,54,54,25,0
0,5,58,54,54,-25,1
1,6,15,54,54,25,0
0,7,34,54,54,-25,1
1,8,11,54,54,25,0
0,9,34,54,54,-25,1
1,10,11,54,54,25,0
0,11,33,54,54,-25,1
1,12,11,54,54,25,0
1,1,37,79,54,15,0
0,2,66,54,79,-15,1
1,3,37,79,54,15,0
0,4,66,54,79,-15,1
1,5,36,79,54,15,0
0,6,69,54,79,-15,1
1,7,13,79,54,15,0
0,8,69,54,79,-15,1
1,9,13,79,54,15,0
0,10,73,54,79,-15,1
1,11,13,79,54,15,0
0,12,43,54,79,-15,1
1,13,13,79,54,15,0
0,14,43,54,79,-15,1
1,15,13,79,54,15,0
0,16,34,54,79,-15,1
1,17,13,79,54,15,0
0,18,34,54,79,-15,1
1,19,13,79,54,15,0
0,1,54,54,94,52,1
1,2,62,94,54,-52,0
0,3,54,54,94,52,1
1,4,62,94,54,-52,0
0,5,58,54,94,52,1
1,6,37,94,54,-52,0
0,7,58,54,94,52,1
1,8,29,94,54,-52,0
0,9,28,54,94,52,1
1,10,28,94,54,-52,0
0,11,28,54,94,52,1
1,1,44,0,0,43,0
0,2,78,0,0,-43,1
1,3,15,0,0,43,0
0,4,80,0,0,-43,1
1,5,15,0,0,43,0
0,1,44,0,43,-11,1
1,2,61,43,0,11,0
0,3,44,0,43,-11,1
1,4,61,43,0,11,0
0,5,41,0,43,-11,1
1,6,37,43,0,11,0
0,7,43,0,43,-11,1
1,8,27,43,0,11,0
0,9,43,0,43,-11,1
1,10,22,43,0,11,0
0,11,35,0,43,-11,1
1,12,22,43,0,11,0
0,13,33,0,43,-11,1
1,14,11,43,0,11,0
0,15,32,0,43,-11,1
1,16,11,43,0,11,0
0,17,32,0,43,-11,1
1,18,11,43,0,11,0
0,19,21,0,43,-11,1
1,20,11,43,0,11,0
1,1,60,54,0,35,0
0,2,69,0,54,-35,1
1,3,60,54,0,35,0
0,4,69,0,54,-35,1
1,5,55,54,0,35,0
0,6,63,0,54,-35,1
1,7,46,54,0,35,0
0,8,60,0,54,-35,1
1,9,46,54,0,35,0
0,10,60,0,54,-35,1
1,11,20,54,0,35,0
0,12,55,0,54,-35,1
1,13,13,54,0,35,0
0,14,55,0,54,-35,1
1,15,13,54,0,35,0
0,1,46,0,89,21,1
1,2,63,89,0,-21,0
0,3,46,0,89,21,1
1,4,63,89,0,-21,0
0,5,46,0,89,21,1
1,6,46,89,0,-21,0
0,7,44,0,89,21,1
1,8,40,89,0,-21,0
0,9,16,0,89,21,1
1,10,32,89,0,-21,0
0,11,16,0,89,21,1
1,1,40,89,21,-24,0
0,2,54,21,89,24,1
1,3,40,89,21,-24,0
0,4,17,21,89,24,1
1,5,36,89,21,-24,0
0,6,17,21,89,24,1
0,1,66,45,89,11,1
1,2,46,89,45,-11,0
0,3,66,45,89,11,1
1,4,46,89,45,-11,0
0,5,66,45,89,11,1
1,6,37,89,45,-11,0
0,7,65,45,89,11,1
1,8,30,89,45,-11,0
0,9,65,45,89,11,1
1,10,20,89,45,-11,0
0,11,36,45,89,11,1
1,12,20,89,45,-11,0
0,13,28,45,89,11,1
1,14,20,89,45,-11,0
0,15,28,45,89,11,1
1,1,56,89,56,-27,0
0,2,62,56,89,27,1
1,3,56,89,56,-27,0
0,4,62,56,89,27,1
1,5,32,89,56,-27,0
0,6,46,56,89,27,1
1,7,32,89,56,-27,0
0,8,45,56,89,27,1
1,9,32,89,56,-27,0
0,10,44,56,89,27,1
1,11,32,89,56,-27,0
0,12,41,56,89,27,1
1,13,32,89,56,-27,0
0,14,42,56,89,27,1
1,15,32,89,56,-27,0
0,16,36,56,89,27,1
1,17,27,89,56,-27,0
0,18,16,56,89,27,1
1,19,22,89,56,-27,0
0,20,16,56,89,27,1
1,21,22,89,56,-27,0
0,22,16,56,89,27,1
1,23,22,89,56,-27,0
0,24,16,56,89,27,1
1,25,17,89,56,-27,0
0,26,16,56,89,27,1
1,27,17,89,56,-27,0
0,28,20,56,89,27,1
1,29,12,89,56,-27,0
0,1,71,83,89,7,1
1,2,58,89,83,-7,0
0,3,71,83,89,7,1
1,4,58,89,83,-7,0
0,5,72,83,89,7,1
1,6,30,89,83,-7,0
0,7,59,83,89,7,1
1,8,20,89,83,-7,0
0,9,29,83,89,7,1
1,10,20,89,83,-7,0
0,11,26,83,89,7,1
1,1,41,89,90,-10,0
0,2,36,90,89,10,1
1,3,41,89,90,-10,0
0,4,36,90,89,10,1
1,5,26,89,90,-10,0
0,6,26,90,89,10,1
1,7,26,89,90,-10,0
0,8,19,90,89,10,1
1,9,19,89,90,-10,0
0,10,13,90,89,10,1
0,1,73,0,0,-19,0
1,2,67,0,0,19,1
0,3,73,0,0,-19,0
1,4,67,0,0,19,1
0,5,69,0,0,-19,0
1,6,37,0,0,19,1
0,7,47,0,0,-19,0
1,8,33,0,0,19,1
0,9,42,0,0,-19,0
1,10,32,0,0,19,1
0,11,26,0,0,-19,0
1,12,32,0,0,19,1
0,13,26,0,0,-19,0
1,14,27,0,0,19,1
0,15,26,0,0,-19,0
1,16,14,0,0,19,1
0,17,26,0,0,-19,0
1,18,14,0,0,19,1
1,1,46,19,0,-26,1
0,2,51,0,19,26,0
1,3,46,19,0,-26,1
0,4,51,0,19,26,0
1,5,46,19,0,-26,1
0,6,42,0,19,26,0
1,7,38,19,0,-26,1
0,8,43,0,19,26,0
1,9,29,19,0,-26,1
0,10,43,0,19,26,0
1,11,29,19,0,-26,1
0,12,41,0,19,26,0
1,13,28,19,0,-26,1
0,14,41,0,19,26,0
1,15,28,19,0,-26,1
0,16,17,0,19,26,0
1,17,27,19,0,-26,1
0,18,17,0,19,26,0
1,19,27,19,0,-26,1
0,20,13,0,19,26,0
1,21,26,19,0,-26,1
0,22,13,0,19,26,0
1,23,26,19,0,-26,1
0,1,49,26,19,-21,0
1,2,64,19,26,21,1
0,3,49,26,19,-21,0
1,4,64,19,26,21,1
0,5,48,26,19,-21,0
1,6,42,19,26,21,1
0,7,21,26,19,-21,0
1,8,36,19,26,21,1
0,9,21,26,19,-21,0
1,10,17,19,26,21,1
0,11,21,26,19,-21,0
1,12,17,19,26,21,1
1,1,57,40,26,11,1
0,2,71,26,40,-11,0
1,3,57,40,26,11,1
0,4,71,26,40,-11,0
1,5,49,40,26,11,1
0,6,65,26,40,-11,0
1,7,49,40,26,11,1
0,8,64,26,40,-11,0
1,9,49,40,26,11,1
0,10,59,26,40,-11,0
1,11,36,40,26,11,1
0,12,58,26,40,-11,0
1,13,27,40,26,11,1
0,14,37,26,40,-11,0
1,15,27,40,26,11,1
0,16,22,26,40,-11,0
1,17,27,40,26,11,1
0,18,22,26,40,-11,0
1,19,27,40,26,11,1
0,20,22,26,40,-11,0
1,21,27,40,26,11,1
0,22,22,26,40,-11,0
1,23,19,40,26,11,1
0,1,58,26,51,-22,0
1,2,57,51,26,22,1
0,3,58,26,51,-22,0
1,4,57,51,26,22,1
0,5,47,26,51,-22,0
1,6,31,51,26,22,1
0,7,49,26,51,-22,0
1,8,21,51,26,22,1
0,9,49,26,51,-22,0
1,10,21,51,26,22,1
0,11,44,26,51,-22,0
1,12,21,51,26,22,1
0,13,44,26,51,-22,0
1,14,18,51,26,22,1
1,1,39,73,26,-10,1
0,2,66,26,73,10,0
1,3,39,73,26,-10,1
0,4,66,26,73,10,0
1,5,31,73,26,-10,1
0,6,68,26,73,10,0
1,7,21,73,26,-10,1
0,8,38,26,73,10,0
1,9,21,73,26,-10,1
0,10,33,26,73,10,0
1,11,21,73,26,-10,1
0,12,32,26,73,10,0
1,13,20,73,26,-10,1
0,14,29,26,73,10,0
0,1,65,36,73,18,0
1,2,61,73,36,-18,1
0,3,65,36,73,18,0
1,4,61,73,36,-18,1
0,5,69,36,73,18,0
1,6,55,73,36,-18,1
0,7,39,36,73,18,0
1,8,55,73,36,-18,1
0,9,39,36,73,18,0
1,10,55,73,36,-18,1
0,11,19,36,73,18,0
1,1,43,73,54,-28,1
0,2,56,54,73,28,0
1,3,43,73,54,-28,1
0,4,56,54,73,28,0
1,5,43,73,54,-28,1
0,6,49,54,73,28,0
1,7,42,73,54,-28,1
0,8,49,54,73,28,0
1,9,41,73,54,-28,1
0,10,38,54,73,28,0
1,11,35,73,54,-28,1
0,12,38,54,73,28,0
1,13,30,73,54,-28,1
0,14,28,54,73,28,0
1,15,30,73,54,-28,1
0,16,23,54,73,28,0
1,17,30,73,54,-28,1
0,18,25,54,73,28,0
1,19,30,73,54,-28,1
0,20,25,54,73,28,0
1,21,30,73,54,-28,1
0,22,20,54,73,28,0
1,23,30,73,54,-28,1
0,24,2,54,73,28,0
1,25,18,73,54,-28,1
0,26,0,54,73,28,0
1,27,14,73,54,-28,1
0,28,0,54,73,28,0
1,29,14,73,54,-28,1
0,1,35,82,73,11,0
1,2,51,73,82,-11,1
0,3,35,82,73,11,0
1,4,51,73,82,-11,1
0,5,35,82,73,11,0
1,6,46,73,82,-11,1
0,7,36,82,73,11,0
1,1,63,73,93,23,1
0,2,69,93,73,-23,0
1,3,63,73,93,23,1
0,4,69,93,73,-23,0
1,5,42,73,93,23,1
0,6,69,93,73,-23,0
1,7,33,73,93,23,1
0,8,72,93,73,-23,0
1,9,27,73,93,23,1
0,10,42,93,73,-23,0
1,11,20,73,93,23,1
0,1,38,93,96,-16,0
1,2,64,96,93,16,1
0,3,28,93,96,-16,0
1,4,34,96,93,16,1
0,5,28,93,96,-16,0
1,6,18,96,93,16,1
0,7,25,93,96,-16,0
1,8,18,96,93,16,1
0,9,22,93,96,-16,0
1,10,17,96,93,16,1
0,11,21,93,96,-16,0
1,12,11,96,93,16,1
0,13,22,93,96,-16,0
1,14,11,96,93,16,1
1,1,63,0,0,-27,0
0,2,68,0,0,27,1
1,3,63,0,0,-27,0
0,4,68,0,0,27,1
1,5,62,0,0,-27,0
0,6,62,0,0,27,1
1,7,46,0,0,-27,0
0,8,56,0,0,27,1
1,9,44,0,0,-27,0
0,10,54,0,0,27,1
1,11,39,0,0,-27,0
0,12,32,0,0,27,1
1,13,39,0,0,-27,0
0,14,39,0,0,27,1
1,15,26,0,0,-27,0
0,16,40,0,0,27,1
1,17,25,0,0,-27,0
0,18,39,0,0,27,1
1,19,25,0,0,-27,0
0,20,39,0,0,27,1
1,21,18,0,0,-27,0
0,22,32,0,0,27,1
1,23,11,0,0,-27,0
0,24,23,0,0,27,1
1,25,11,0,0,-27,0
0,26,23,0,0,27,1
1,27,11,0,0,-27,0
0,1,35,27,0,-23,1
1,2,68,0,27,23,0
0,3,35,27,0,-23,1
1,4,68,0,27,23,0
0,5,34,27,0,-23,1
1,6,65,0,27,23,0
0,7,34,27,0,-23,1
1,8,60,0,27,23,0
0,9,38,27,0,-23,1
1,10,40,0,27,23,0
1,1,57,23,27,-29,0
0,2,51,27,23,29,1
1,3,57,23,27,-29,0
0,4,51,27,23,29,1
1,5,52,23,27,-29,0
0,6,23,27,23,29,1
1,7,49,23,27,-29,0
0,8,16,27,23,29,1
0,1,64,56,23,27,1
1,2,65,23,56,-27,0
0,3,64,56,23,27,1
1,4,35,23,56,-27,0
0,5,56,56,23,27,1
1,6,33,23,56,-27,0
0,7,52,56,23,27,1
1,8,33,23,56,-27,0
0,9,52,56,23,27,1
1,10,29,23,56,-27,0
0,11,36,56,23,27,1
1,12,25,23,56,-27,0
0,13,30,56,23,27,1
1,14,25,23,56,-27,0
0,15,30,56,23,27,1
1,16,24,23,56,-27,0
0,17,13,56,23,27,1
1,18,24,23,56,-27,0
1,1,75,23,83,-4,0
0,2,53,83,23,4,1
1,3,75,23,83,-4,0
0,4,53,83,23,4,1
1,5,70,23,83,-4,0
0,6,48,83,23,4,1
1,7,63,23,83,-4,0
0,8,47,83,23,4,1
1,9,63,23,83,-4,0
0,10,40,83,23,4,1
1,11,27,23,83,-4,0
0,12,33,83,23,4,1
1,13,21,23,83,-4,0
0,14,12,83,23,4,1
0,1,74,87,23,-27,1
1,2,43,23,87,27,0
0,3,74,87,23,-27,1
1,4,43,23,87,27,0
0,5,67,87,23,-27,1
1,6,36,23,87,27,0
0,7,69,87,23,-27,1
1,8,36,23,87,27,0
0,9,61,87,23,-27,1
1,10,28,23,87,27,0
0,11,60,87,23,-27,1
1,12,28,23,87,27,0
0,13,60,87,23,-27,1
1,14,28,23,87,27,0
0,15,59,87,23,-27,1
1,16,20,23,87,27,0
1,1,77,50,87,-26,0
0,2,52,87,50,26,1
1,3,77,50,87,-26,0
0,4,52,87,50,26,1
1,5,76,50,87,-26,0
0,6,33,87,50,26,1
1,7,46,50,87,-26,0
0,8,33,87,50,26,1
1,9,38,50,87,-26,0
0,10,28,87,50,26,1
1,11,38,50,87,-26,0
0,12,22,87,50,26,1
1,13,34,50,87,-26,0
0,14,26,87,50,26,1
1,15,19,50,87,-26,0
0,16,26,87,50,26,1
1,17,17,50,87,-26,0
0,18,25,87,50,26,1
1,19,17,50,87,-26,0
0,20,25,87,50,26,1
1,21,15,50,87,-26,0
0,22,23,87,50,26,1
1,23,15,50,87,-26,0
0,24,23,87,50,26,1
1,25,15,50,87,-26,0
0,26,26,87,50,26,1
1,27,15,50,87,-26,0
0,28,26,87,50,26,1
1,29,11,50,87,-26,0
0,1,50,0,0,27,1
1,2,40,0,0,-27,0
0,3,50,0,0,27,1
1,4,40,0,0,-27,0
0,5,46,0,0,27,1
1,6,32,0,0,-27,0
0,7,43,0,0,27,1
1,8,28,0,0,-27,0
0,9,43,0,0,27,1
1,10,18,0,0,-27,0
0,11,20,0,0,27,1
1,12,15,0,0,-27,0
0,13,14,0,0,27,1
1,14,15,0,0,-27,0
0,15,13,0,0,27,1
1,16,15,0,0,-27,0
0,17,13,0,0,27,1
1,18,15,0,0,-27,0
0,19,13,0,0,27,1
1,20,15,0,0,-27,0
1,1,45,0,27,-5,0
0,2,52,27,0,5,1
1,3,45,0,27,-5,0
0,4,52,27,0,5,1
1,5,40,0,27,-5,0
0,6,44,27,0,5,1
1,7,38,0,27,-5,0
0,8,19,27,0,5,1
1,9,29,0,27,-5,0
0,10,14,27,0,5,1
1,11,29,0,27,-5,0
0,12,14,27,0,5,1
1,13,29,0,27,-5,0
0,14,14,27,0,5,1
0,1,44,32,0,-8,1
1,2,56,0,32,8,0
0,3,44,32,0,-8,1
1,4,56,0,32,8,0
0,5,39,32,0,-8,1
1,6,54,0,32,8,0
0,7,34,32,0,-8,1
1,8,51,0,32,8,0
0,9,29,32,0,-8,1
1,10,25,0,32,8,0
1,1,53,8,32,-36,0
0,2,73,32,8,36,1
1,3,53,8,32,-36,0
0,4,43,32,8,36,1
1,5,53,8,32,-36,0
0,6,45,32,8,36,1
1,7,51,8,32,-36,0
0,8,26,32,8,36,1
0,1,67,68,8,-7,1
1,2,75,8,68,7,0
0,3,46,68,8,-7,1
1,4,66,8,68,7,0
0,5,16,68,8,-7,1
1,6,36,8,68,7,0
0,7,16,68,8,-7,1
1,8,29,8,68,7,0
1,1,19,15,68,-16,0
0,2,73,68,15,16,1
1,3,19,15,68,-16,0
0,4,49,68,15,16,1
1,5,19,15,68,-16,0
0,6,45,68,15,16,1
1,7,19,15,68,-16,0
0,8,23,68,15,16,1
1,9,19,15,68,-16,0
0,10,21,68,15,16,1
0,1,55,84,15,12,1
1,2,49,15,84,-12,0
0,3,45,84,15,12,1
1,4,21,15,84,-12,0
0,5,16,84,15,12,1
1,6,21,15,84,-12,0
0,7,16,84,15,12,1
1,8,15,15,84,-12,0
0,9,11,84,15,12,1
1,1,46,15,96,-17,0
0,2,26,96,15,17,1
1,3,46,15,96,-17,0
0,4,26,96,15,17,1
1,5,37,15,96,-17,0
0,6,22,96,15,17,1
1,7,25,15,96,-17,0
0,8,19,96,15,17,1
1,9,25,15,96,-17,0
0,10,19,96,15,17,1
1,11,24,15,96,-17,0
0,12,12,96,15,17,1
1,1,60,0,0,-17,0
0,2,51,0,0,17,1
1,3,60,0,0,-17,0
0,4,51,0,0,17,1
1,5,57,0,0,-17,0
0,6,44,0,0,17,1
1,7,52,0,0,-17,0
0,8,44,0,0,17,1
1,9,48,0,0,-17,0
0,10,19,0,0,17,1
1,11,40,0,0,-17,0
0,12,11,0,0,17,1
0,1,61,17,0,32,1
1,2,56,0,17,-32,0
0,3,61,17,0,32,1
1,4,56,0,17,-32,0
0,5,54,17,0,32,1
1,6,28,0,17,-32,0
0,7,24,17,0,32,1
1,8,26,0,17,-32,0
0,9,12,17,0,32,1
1,10,25,0,17,-32,0
0,11,11,17,0,32,1
1,12,25,0,17,-32,0
0,13,19,17,0,32,1
1,14,24,0,17,-32,0
0,15,17,17,0,32,1
1,16,24,0,17,-32,0
0,17,17,17,0,32,1
1,18,18,0,17,-32,0
0,19,17,17,0,32,1
1,20,18,0,17,-32,0
0,21,7,17,0,32,1
1,22,17,0,17,-32,0
0,23,2,17,0,32,1
1,24,14,0,17,-32,0
0,25,2,17,0,32,1
1,26,14,0,17,-32,0
1,1,46,0,49,-7,0
0,2,61,49,0,7,1
1,3,46,0,49,-7,0
0,4,61,49,0,7,1
1,5,46,0,49,-7,0
0,6,55,49,0,7,1
1,7,17,0,49,-7,0
0,8,25,49,0,7,1
1,9,17,0,49,-7,0
0,10,25,49,0,7,1
0,1,75,56,0,9,1
1,2,57,0,56,-9,0
0,3,54,56,0,9,1
1,4,27,0,56,-9,0
0,5,54,56,0,9,1
1,6,27,0,56,-9,0
0,7,24,56,0,9,1
1,8,26,0,56,-9,0
0,9,22,56,0,9,1
1,10,24,0,56,-9,0
0,11,22,56,0,9,1
1,12,24,0,56,-9,0
0,13,14,56,0,9,1
1,1,75,0,65,1,0
0,2,67,65,0,-1,1
1,3,75,0,65,1,0
0,4,67,65,0,-1,1
1,5,75,0,65,1,0
0,6,60,65,0,-1,1
1,7,72,0,65,1,0
0,8,30,65,0,-1,1
1,9,63,0,65,1,0
0,10,18,65,0,-1,1
1,11,58,0,65,1,0
0,12,13,65,0,-1,1
1,13,56,0,65,1,0
0,14,13,65,0,-1,1
1,15,38,0,65,1,0
0,16,13,65,0,-1,1
1,17,30,0,65,1,0
0,1,67,65,1,-49,1
1,2,54,1,65,49,0
0,3,67,65,1,-49,1
1,4,54,1,65,49,0
0,5,67,65,1,-49,1
1,6,45,1,65,49,0
0,7,67,65,1,-49,1
1,8,45,1,65,49,0
0,9,67,65,1,-49,1
1,10,45,1,65,49,0
0,11,67,65,1,-49,1
1,12,36,1,65,49,0
0,13,63,65,1,-49,1
1,14,34,1,65,49,0
0,15,33,65,1,-49,1
1,16,21,1,65,49,0
0,17,33,65,1,-49,1
1,18,19,1,65,49,0
0,19,34,65,1,-49,1
1,20,19,1,65,49,0
0,21,32,65,1,-49,1
1,22,11,1,65,49,0
1,1,77,50,65,15,0
0,2,66,65,50,-15,1
1,3,77,50,65,15,0
0,4,66,65,50,-15,1
1,5,72,50,65,15,0
0,6,48,65,50,-15,1
1,7,70,50,65,15,0
0,8,41,65,50,-15,1
1,9,70,50,65,15,0
0,10,43,65,50,-15,1
1,11,44,50,65,15,0
0,12,13,65,50,-15,1
1,13,22,50,65,15,0
0,1,45,65,65,8,1
1,2,50,65,65,-8,0
0,3,35,65,65,8,1
1,4,43,65,65,-8,0
0,5,34,65,65,8,1
1,1,45,65,73,-7,0
0,2,17,73,65,7,1
1,3,15,65,73,-7,0
0,4,17,73,65,7,1
0,1,63,80,65,-11,1
1,2,72,65,80,11,0
0,3,63,80,65,-11,1
1,4,53,65,80,11,0
0,5,54,80,65,-11,1
1,6,53,65,80,11,0
0,7,48,80,65,-11,1
1,8,44,65,80,11,0
0,9,48,80,65,-11,1
1,10,19,65,80,11,0
0,11,41,80,65,-11,1
1,12,16,65,80,11,0
0,13,43,80,65,-11,1
1,14,16,65,80,11,0
0,15,43,80,65,-11,1
1,16,16,65,80,11,0
0,17,39,80,65,-11,1
1,18,16,65,80,11,0
1,1,64,76,80,-42,0
0,2,43,80,76,42,1
1,3,64,76,80,-42,0
0,4,15,80,76,42,1
0,1,41,0,0,17,0
1,2,66,0,0,-17,1
0,3,41,0,0,17,0
1,4,66,0,0,-17,1
0,5,35,0,0,17,0
1,6,66,0,0,-17,1
0,7,35,0,0,17,0
1,8,36,0,0,-17,1
0,9,27,0,0,17,0
1,10,36,0,0,-17,1
0,11,11,0,0,17,0
1,1,74,0,17,-37,1
0,2,70,17,0,37,0
1,3,74,0,17,-37,1
0,4,70,17,0,37,0
1,5,44,0,17,-37,1
0,6,68,17,0,37,0
1,7,30,0,17,-37,1
0,8,59,17,0,37,0
1,9,23,0,17,-37,1
0,10,59,17,0,37,0
1,11,20,0,17,-37,1
0,12,23,17,0,37,0
1,13,19,0,17,-37,1
0,14,24,17,0,37,0
1,15,19,0,17,-37,1
0,16,16,17,0,37,0
0,1,56,54,0,-14,0
1,2,43,0,54,14,1
0,3,56,54,0,-14,0
1,4,43,0,54,14,1
0,5,56,54,0,-14,0
1,6,33,0,54,14,1
0,7,26,54,0,-14,0
1,8,15,0,54,14,1
1,1,27,14,54,33,1
0,2,69,54,14,-33,0
1,3,17,14,54,33,1
0,1,58,54,47,-2,0
1,2,74,47,54,2,1
0,3,58,54,47,-2,0
1,4,55,47,54,2,1
0,5,51,54,47,-2,0
1,6,53,47,54,2,1
0,7,48,54,47,-2,0
1,8,46,47,54,2,1
0,9,48,54,47,-2,0
1,10,21,47,54,2,1
0,11,48,54,47,-2,0
1,12,21,47,54,2,1
0,13,28,54,47,-2,0
1,14,21,47,54,2,1
0,15,20,54,47,-2,0
1,16,14,47,54,2,1
0,17,11,54,47,-2,0
1,18,14,47,54,2,1
0,19,11,54,47,-2,0
1,20,14,47,54,2,1
1,1,71,49,54,26,1
0,2,42,54,49,-26,0
1,3,71,49,54,26,1
0,4,32,54,49,-26,0
1,5,42,49,54,26,1
0,6,32,54,49,-26,0
1,7,15,49,54,26,1
0,8,35,54,49,-26,0
1,9,11,49,54,26,1
0,1,58,54,75,-9,0
